payment_request_id,external_id,name,old_state,old_validation_status,amount,old_ledger_count,old_ledger_sum,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids
5488,legacy_outflow_sc_02b4690bc30c43a1b237ab2fa6859917,PRQ2605488,done,validated,140.00,1,140.00,1,140.00,legacy_actual_outflow_sc_0797ffc155dd4841ad8d8eb959554347
5489,legacy_outflow_sc_02b8e73bc20f4b92a3339d76f2935957,PRQ2605489,done,validated,86000.00,1,86000.00,1,86000.00,legacy_actual_outflow_sc_c2cb820307434bb1b2e6e3e4f81e580e
5490,legacy_outflow_sc_02b97fae682c4c9b9263ed8e04967be8,PRQ2605490,done,validated,150000.00,1,150000.00,1,150000.00,legacy_actual_outflow_sc_0f784ba27ec0446485cbd8bf89cac19a
5491,legacy_outflow_sc_02bbddac80f541558160e9e8177b79b5,PRQ2605491,done,validated,32500.00,1,32500.00,1,32500.00,legacy_actual_outflow_sc_e2399e905801460fbc32dc731d96f1dd
5492,legacy_outflow_sc_02c470968851431c8b52ac78db9877c1,PRQ2605492,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_4f6c80b7464d4022a2bf18b4560e4a29
5493,legacy_outflow_sc_02cb01fb30a14674bc4f5f3023403ef7,PRQ2605493,done,validated,1082.96,1,1082.96,1,1082.96,legacy_actual_outflow_sc_45b4ac5e5b4b40b7bf878475a75a69da
5494,legacy_outflow_sc_02cda1fd3e3140d88aba5214265bd517,PRQ2605494,done,validated,54013.42,1,54013.42,1,54013.42,legacy_actual_outflow_sc_2d3e13e56f4f48588a16dab96769f32c
5495,legacy_outflow_sc_02d1bf9610984d4c955c82d1f6be27cf,PRQ2605495,done,validated,105250.00,1,105250.00,1,105250.00,legacy_actual_outflow_sc_bcea335aca7846c0801458d7c360bbfc
5496,legacy_outflow_sc_02d28d13fcaa4e8ab56eef34bae6cb4c,PRQ2605496,done,validated,73797.11,1,73797.11,1,73797.11,legacy_actual_outflow_sc_8e50b108b7a2473f91919e4c4603cb14
5497,legacy_outflow_sc_02d8a48de6364adc9d8d67ab1f89ba09,PRQ2605497,done,validated,7963.60,1,7963.60,1,7963.60,legacy_actual_outflow_sc_c821bbdb8d434768844b3e0102684cf6
5498,legacy_outflow_sc_02db5b2533504dcb9542f32ebc019366,PRQ2605498,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_3fa60bb9dee8494284040fbb068e441d
5499,legacy_outflow_sc_02dbc7f17bff4f50abd4a134e4df61c3,PRQ2605499,done,validated,198000.00,1,198000.00,1,198000.00,legacy_actual_outflow_sc_1f58a70a41fe485eb79c50b4b6d7da5a
5500,legacy_outflow_sc_02e3717a4b1e4f0393300305a9f64ddf,PRQ2605500,done,validated,3412.25,1,3412.25,1,3412.25,legacy_actual_outflow_sc_1bf51d4471a04f21b9fb937cd35e32e7
5501,legacy_outflow_sc_02e9965cc58e4fe9bb4c514d009e2d8b,PRQ2605501,done,validated,115829.20,1,115829.20,1,115829.20,legacy_actual_outflow_sc_536168ce0ef9450aa5b745ca6d48a168
5502,legacy_outflow_sc_02eac09f19964507bb3ecf1456887058,PRQ2605502,done,validated,150000.00,1,150000.00,1,150000.00,legacy_actual_outflow_sc_3558ea609e9f45759da8d87024211eaf
5503,legacy_outflow_sc_02f029905aa34236822d5696a515a637,PRQ2605503,done,validated,4809.12,1,4809.12,1,4809.12,legacy_actual_outflow_sc_61d2887e381a4e2580800b27416bdd40
5504,legacy_outflow_sc_02f4b69f3e724315a22b786d251ea4da,PRQ2605504,done,validated,215000.00,1,215000.00,1,215000.00,legacy_actual_outflow_sc_b9c6edd9554d427ab672977b8957fb99
5505,legacy_outflow_sc_030016348741498194cbb4dd8f2274e1,PRQ2605505,done,validated,43215.00,1,43215.00,1,43215.00,legacy_actual_outflow_sc_27e2ecc73a554078b2be958d8deeae4d
5506,legacy_outflow_sc_03010a660c0d42a6b03382cef86b231c,PRQ2605506,done,validated,7099.00,1,7099.00,1,7099.00,legacy_actual_outflow_sc_6a05d9f79f0f469d8ffa02d281b1ab52
5507,legacy_outflow_sc_03077b658eda4d16a05c3605501e9923,PRQ2605507,done,validated,13800.00,1,13800.00,1,13800.00,legacy_actual_outflow_sc_bf0c8772e1aa4650afa635bf7c28d61e
5508,legacy_outflow_sc_030c9ded664d41e0827bcb79c003aaf8,PRQ2605508,done,validated,253105.58,1,253105.58,1,253105.58,legacy_actual_outflow_sc_ca05a94247114e14b7914f1a20fed259
5509,legacy_outflow_sc_031431a6cd6c4608af2c76b3b03bc022,PRQ2605509,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_c6d05f31db134b7e9e5377293ea29404
5510,legacy_outflow_sc_0315a5cf44ae4d76a39e9b03b0f4e564,PRQ2605510,done,validated,381017.49,1,381017.49,1,381017.49,legacy_actual_outflow_sc_11b9e19e03144375a4242df776e97419
5511,legacy_outflow_sc_03205517e04d4e86879177934e4e17c6,PRQ2605511,done,validated,60771.71,1,60771.71,1,60771.71,legacy_actual_outflow_sc_a18a8c831e59422180a6572bb8806f24
5512,legacy_outflow_sc_0321609b0d24414fa33593590df8a7f2,PRQ2605512,done,validated,45000.00,1,45000.00,1,45000.00,legacy_actual_outflow_sc_76866574013c40baa1c3c4a1ee0a5ab8
5513,legacy_outflow_sc_0323f6e7a12946a793faed52f059490b,PRQ2605513,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_b90aca53dd1244d8958aa0909384eb3e
5514,legacy_outflow_sc_0328edae0f444090a4c33ac470ad9031,PRQ2605514,done,validated,2690.00,1,2690.00,1,2690.00,legacy_actual_outflow_sc_ef45c2280ab9463db8a50590a1173d14
5515,legacy_outflow_sc_03297d3af2824c8bbe9571dfb243d863,PRQ2605515,done,validated,33775.00,1,33775.00,1,33775.00,legacy_actual_outflow_sc_2764825dc9f748afa3e55279715dba47
5516,legacy_outflow_sc_032dc5c127b7472ba5840aa9e965a366,PRQ2605516,done,validated,216000.00,1,216000.00,1,216000.00,legacy_actual_outflow_sc_752a37e2209e4d258ef12e9e6b72c4c7
5517,legacy_outflow_sc_032f4ade07644aadaa06e1cb57283f78,PRQ2605517,done,validated,80434.25,1,80434.25,1,80434.25,legacy_actual_outflow_sc_bedfc03ecd27478fba63828b0bcaa8e5
5518,legacy_outflow_sc_032f610922344c2da18fe1ff48bb8ade,PRQ2605518,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_d7f5dc14875a4d0eb63a8a0a4128b523
5519,legacy_outflow_sc_033443c7b29b463ba785d07284070949,PRQ2605519,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_6f9ba3c518c34d9b8fc0833d39889d0f
5520,legacy_outflow_sc_033765a69b9b4d36a9214e189749c01d,PRQ2605520,done,validated,31450.00,1,31450.00,1,31450.00,legacy_actual_outflow_sc_b2427d97976846758e3e0d978caa68e3
5521,legacy_outflow_sc_03420fa8a4c8437899d22537c5a44867,PRQ2605521,done,validated,42020.00,1,42020.00,1,42020.00,legacy_actual_outflow_sc_a4079334ad784a3cb292429c468a3992
5522,legacy_outflow_sc_0346e33491e0450bb01d5d4c79e7ee80,PRQ2605522,done,validated,2410140.00,1,2410140.00,1,2410140.00,legacy_actual_outflow_sc_88e75995917c4f1195ddce99caa950c2
5523,legacy_outflow_sc_03484ea838874ee0a5521e7629977edd,PRQ2605523,done,validated,47519.09,1,47519.09,1,47519.09,legacy_actual_outflow_sc_36a84dfd416d4be2b3404aecb1623379
5524,legacy_outflow_sc_03568c8acad747f19337034792c8f4f6,PRQ2605524,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_3a3cd104265a41b7b92c6291a385d6ed
5525,legacy_outflow_sc_035f57a28f474bdb91f70cc31c623148,PRQ2605525,done,validated,1880.00,1,1880.00,1,1880.00,legacy_actual_outflow_sc_d3138ba7133a4a4c89bcf7c9b032d61a
5527,legacy_outflow_sc_0367aa1374844e159a2cacb14fad5d12,PRQ2605527,done,validated,7100.00,1,7100.00,1,7100.00,legacy_actual_outflow_sc_b43545b8bc984a449e5b720d9d184d93
5528,legacy_outflow_sc_036928f7058e4b1fa30be4962fddd18e,PRQ2605528,done,validated,68700.00,1,68700.00,1,68700.00,legacy_actual_outflow_sc_ec616c10f9934ff1b65922bee5f333fb
5529,legacy_outflow_sc_036b55d45df44ea5bc9b96063ee51a40,PRQ2605529,done,validated,161750.00,1,161750.00,1,161750.00,legacy_actual_outflow_sc_52d186f3a14b4a47975032c697605dac
5530,legacy_outflow_sc_036e9ddaf55e42c2aa2985c62653fe0a,PRQ2605530,done,validated,1000.00,1,1000.00,1,1000.00,legacy_actual_outflow_sc_55dd555d11a44fc9b9b95fab5fedb2bb
5531,legacy_outflow_sc_0372c520c86544ebb238afc6debb9cda,PRQ2605531,done,validated,59790.44,1,59790.44,1,59790.44,legacy_actual_outflow_sc_f244fc70bef24b3083111de4f0b99e55
5532,legacy_outflow_sc_0379d1a6a88845fc8372a2a788ff5f8b,PRQ2605532,done,validated,50006.00,1,50006.00,1,50006.00,legacy_actual_outflow_sc_0b4c47c68c7a4398a1fdc636bbf5096c
5533,legacy_outflow_sc_037a5c9a0c054064abb31f14ef851b4e,PRQ2605533,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_0cc39b2e4fd442a882e3f020be004618
5534,legacy_outflow_sc_037c11b351674587909e9d71c54848c2,PRQ2605534,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_ff95032c61954389a3f79f15b2d14008
5535,legacy_outflow_sc_03804a8b8c374c3396a0b8fa9735e989,PRQ2605535,done,validated,1300000.00,1,1300000.00,1,1300000.00,legacy_actual_outflow_sc_d6c21cf283204262a3d878e323231ea9
5536,legacy_outflow_sc_0388f91f1883489cb9374d38d7ffaecc,PRQ2605536,done,validated,5000.00,1,5000.00,1,5000.00,legacy_actual_outflow_sc_8bb4fbfae92a46308dfb6adbf14117fb
5537,legacy_outflow_sc_03897d92fff240438a7709b1474ff8dc,PRQ2605537,done,validated,24732.00,1,24732.00,1,24732.00,legacy_actual_outflow_sc_0bcc6bdbf62d4472ad019d84cbca314b
5538,legacy_outflow_sc_038da99d1fc0484fae424aeb744a02f8,PRQ2605538,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_0f744f53c20a4cc28c4a240f7e8653f6
5539,legacy_outflow_sc_0392b3ea2df8498baf67b83e9aa96b6d,PRQ2605539,done,validated,54778.00,1,54778.00,1,54778.00,legacy_actual_outflow_sc_d74c9f4dddaf4c0695608710691a3227
5540,legacy_outflow_sc_039a3c9eb30b491fad212e4b5cc2b40e,PRQ2605540,done,validated,33000.00,1,33000.00,1,33000.00,legacy_actual_outflow_sc_07ee60ed93af4152bcd424610c597925
5541,legacy_outflow_sc_039d5dd4a5b64083a79eec6a39b71d51,PRQ2605541,done,validated,41385.00,1,41385.00,1,41385.00,legacy_actual_outflow_sc_afdc058a38b74771a82038f2c696db29
5542,legacy_outflow_sc_03a5d739712544d18f72f311de6a7f76,PRQ2605542,done,validated,22400.00,1,22400.00,1,22400.00,legacy_actual_outflow_sc_8db069f7cd6c4b44a311d3070488d495
5543,legacy_outflow_sc_03a69ba3ea0849b48ee277efc0edf937,PRQ2605543,done,validated,8000.00,1,8000.00,1,8000.00,legacy_actual_outflow_sc_9eaa20facb9d4e89b7ae9d614251d9dc
5544,legacy_outflow_sc_03ab375e042342ad89d14a6e313f4d74,PRQ2605544,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_aa49b6b76668407888f9b4a8215677b0
5545,legacy_outflow_sc_03ae3702afe143cf9316eef8b3dab45c,PRQ2605545,done,validated,446.88,1,446.88,1,446.88,legacy_actual_outflow_sc_8a977f85ea4a4c2aa436fc3daed5ab5a
5546,legacy_outflow_sc_03bac4559c024100bf72a93f4d8b15dc,PRQ2605546,done,validated,188183.36,1,188183.36,1,188183.36,legacy_actual_outflow_sc_b2f3754901b34b9ab1044095bb5c2502
5547,legacy_outflow_sc_03c39315e9c74771a617a4d759f3da20,PRQ2605547,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_d26a5ea9b33d40a18bf01d1aa587cb6a
5548,legacy_outflow_sc_03c5319842ea4495881b9499a765613e,PRQ2605548,done,validated,149404.24,1,149404.24,1,149404.24,legacy_actual_outflow_sc_fa58f5bd8e544d18be147b4d51698a3c
5549,legacy_outflow_sc_03c82638f46b44cdb180ba2baa075afc,PRQ2605549,done,validated,36746.00,1,36746.00,1,36746.00,legacy_actual_outflow_sc_57ac7d68d8024d32934e005c6f113fee
5550,legacy_outflow_sc_03cb4f421372401baac236cca34b7662,PRQ2605550,done,validated,57700.00,1,57700.00,1,57700.00,legacy_actual_outflow_sc_57701a9145be40b5b15aa84db0a9a6e6
5551,legacy_outflow_sc_03d0218d14e5482baa2606e69abae823,PRQ2605551,done,validated,826135.50,1,826135.50,1,826135.50,legacy_actual_outflow_sc_fb5b13d6d1b34462876d687ce7ae4eaf
5552,legacy_outflow_sc_03d51f221d3f4097903f7f6b9624be9e,PRQ2605552,done,validated,13640.00,1,13640.00,1,13640.00,legacy_actual_outflow_sc_c368a4b6d8d147969e5b55bc89478ef0
5553,legacy_outflow_sc_03d5c89dd92c488d96af90daf30e48cf,PRQ2605553,done,validated,162398.07,1,162398.07,1,162398.07,legacy_actual_outflow_sc_c2f6dffadca84cceb5b3cffdc8f12b71
5554,legacy_outflow_sc_03e861b22c12465ba05aaa9f3d0f71ca,PRQ2605554,done,validated,73894.00,1,73894.00,1,73894.00,legacy_actual_outflow_sc_9fb9fde82115403fa09a1d0383c51140
5555,legacy_outflow_sc_03eb3c77aed4429aaf51d070059d7104,PRQ2605555,done,validated,88750.00,1,88750.00,1,88750.00,legacy_actual_outflow_sc_6045747712514af68d5700487ade3472
5556,legacy_outflow_sc_0401f2dddce74667909760bab29cb558,PRQ2605556,done,validated,892440.00,1,892440.00,1,892440.00,legacy_actual_outflow_sc_0f3f2e96bf8d41069949c9069fcb79a5
5557,legacy_outflow_sc_040e0fc5c5db4fa5ad3682c121d62d76,PRQ2605557,done,validated,13.00,1,13.00,1,13.00,legacy_actual_outflow_sc_de46ec80f44146d69066e61377219f90
5558,legacy_outflow_sc_0417f0cf21654972816bdb620e50d2ba,PRQ2605558,done,validated,5490.00,1,5490.00,1,5490.00,legacy_actual_outflow_sc_7f8140605b6c4961aaadd2f13b6c2af5
5559,legacy_outflow_sc_041e725e078440e29318415c54eb7d1a,PRQ2605559,done,validated,8186.00,1,8186.00,1,8186.00,legacy_actual_outflow_sc_e1729209c4d14368b72c1b7837363250
5560,legacy_outflow_sc_04243ccee8554fce8a00f20e0ac18783,PRQ2605560,done,validated,1281420.00,1,1281420.00,1,1281420.00,legacy_actual_outflow_sc_716b6358f35b4d2682c07ec1383ba9f9
5561,legacy_outflow_sc_042875bd92cf4a12ab5a3ef3cddda6ce,PRQ2605561,done,validated,97500.00,1,97500.00,1,97500.00,legacy_actual_outflow_sc_d0cb42e7ad63488e990ab69386810e91
5562,legacy_outflow_sc_042948ed022a4e63b5a7e1c646ea4330,PRQ2605562,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_0c600a7fbbea4067a2dec35a699ae482
5563,legacy_outflow_sc_04336993e2014814b1ba7efd6763cdec,PRQ2605563,done,validated,159342.39,1,159342.39,1,159342.39,legacy_actual_outflow_sc_91c3594aa9d6411485d4ca195a3c16e6
5564,legacy_outflow_sc_0433ef68cbb348af966c6295232c8e43,PRQ2605564,done,validated,95403.91,1,95403.91,1,95403.91,legacy_actual_outflow_sc_8bd0e1488b8c45a4bfbe374944b6a40b
5565,legacy_outflow_sc_0436c99f35c34a5ba44882113bd1e9d1,PRQ2605565,done,validated,12860.00,1,12860.00,1,12860.00,legacy_actual_outflow_sc_86f1fc8f89f0432a89a0440844e3a4b8
5566,legacy_outflow_sc_0437a02491014f2287141b28cfdc002d,PRQ2605566,done,validated,48600.00,1,48600.00,1,48600.00,legacy_actual_outflow_sc_3b6c7c7e01eb436aa65dbf1605d2b05d
5567,legacy_outflow_sc_04428b0a2214403eb3365a8c39279f34,PRQ2605567,done,validated,450000.00,1,450000.00,1,450000.00,legacy_actual_outflow_sc_6374966fb72f4f18be107a3e6a67b663
5568,legacy_outflow_sc_044c71dba337498aae645d4775d90205,PRQ2605568,done,validated,294840.00,1,294840.00,1,294840.00,legacy_actual_outflow_sc_98c8a83e0f1c45668c4566e663a4b3fa
5569,legacy_outflow_sc_04559fedde6e494294c07b2cf75762f6,PRQ2605569,done,validated,646444.50,1,646444.50,1,646444.50,legacy_actual_outflow_sc_5931a7180b85436c9a67b7c6f0420170
5570,legacy_outflow_sc_045d2e76884f4a839c0fb3c254e56dbf,PRQ2605570,done,validated,7500.00,1,7500.00,1,7500.00,legacy_actual_outflow_sc_3628e4bc2a644beb98ad44ca67df0e66
5571,legacy_outflow_sc_0460c236a7b540e3a586279e34f0eb3c,PRQ2605571,done,validated,940000.00,1,940000.00,1,940000.00,legacy_actual_outflow_sc_fd9b4d4b436346dd8db991ab1b814712
5572,legacy_outflow_sc_0464899412df4bf28dc2050bb81bfeba,PRQ2605572,done,validated,23241.14,1,23241.14,1,23241.14,legacy_actual_outflow_sc_e9d7fb8b74ac4d13b37353908579bc50
5573,legacy_outflow_sc_04679b774b6b4533a716fcdd0a4bf111,PRQ2605573,done,validated,1339.23,1,1339.23,1,1339.23,legacy_actual_outflow_sc_e1d1d528bb554088928b5dfa3c722c85
5574,legacy_outflow_sc_046864a5a7f540a180b71b651861ec7b,PRQ2605574,done,validated,446630.00,1,446630.00,1,446630.00,legacy_actual_outflow_sc_e707023d38fb42a5abb97943e47bef78
5575,legacy_outflow_sc_0468bbf5f9c84c6fbe9b3ff5568fa4c9,PRQ2605575,done,validated,287500.00,1,287500.00,1,287500.00,legacy_actual_outflow_sc_d6545f750996427cac6b71db71406628
5576,legacy_outflow_sc_046ee3e9f23a468aa3d74e051686b2d8,PRQ2605576,done,validated,42569.00,1,42569.00,1,42569.00,legacy_actual_outflow_sc_76a56f68181b42dfad0f93ed94b8c3f1
5577,legacy_outflow_sc_046f51d48d654cf78a1e9ee4a26a018c,PRQ2605577,done,validated,161385.00,1,161385.00,1,161385.00,legacy_actual_outflow_sc_88e0167a59544a938550dc87dd1dfce5
5578,legacy_outflow_sc_047a3db1f85e4c9ab824d5091e412f29,PRQ2605578,done,validated,600000.00,1,600000.00,1,600000.00,legacy_actual_outflow_sc_b2d73f86495646b58a615397d07eea20
5579,legacy_outflow_sc_047ce15d925d4fea88fa0c5e4e9f759e,PRQ2605579,done,validated,135000.00,1,135000.00,1,135000.00,legacy_actual_outflow_sc_d93f8bacd8c246a4aace1f5d29a06b97
5580,legacy_outflow_sc_047ea0d1e59f4c4ca3094d4eb877d209,PRQ2605580,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_e327f01146f147f3b53484978bd9e6fe
5581,legacy_outflow_sc_0480b02dee3444c88f551328ae87665a,PRQ2605581,done,validated,19400.00,1,19400.00,1,19400.00,legacy_actual_outflow_sc_c334dc71ca4c4d29b5d8e4f8ed0abb23
5582,legacy_outflow_sc_0482a7705be74c75ba38e69d8aaf8d97,PRQ2605582,done,validated,352700.00,1,352700.00,1,352700.00,legacy_actual_outflow_sc_28fd61ee860f4e9bb8f451f96d9a00c9
5583,legacy_outflow_sc_048523b1cc7a4958b8b0a2072157a9c5,PRQ2605583,done,validated,69300.00,1,69300.00,1,69300.00,legacy_actual_outflow_sc_bdd4495c143d4ba3ae0e1dea31290c40
5584,legacy_outflow_sc_0491459d24d64fa791806bbbbc015fba,PRQ2605584,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_538012dd378c4a4fba17875f7a9e7c8e
5585,legacy_outflow_sc_04985834f75a4df495530065fa10708c,PRQ2605585,done,validated,119818.90,1,119818.90,1,119818.90,legacy_actual_outflow_sc_12c61259a4fb4a059c20e93b61c82800
5586,legacy_outflow_sc_04a4e31606514e6ea02cc701f5b5409b,PRQ2605586,done,validated,61000.00,1,61000.00,1,61000.00,legacy_actual_outflow_sc_ffef8b9641c24c7f85b4a31953447228
5587,legacy_outflow_sc_04aa9984038441619c82d30a9ec8ac91,PRQ2605587,done,validated,18980.00,1,18980.00,1,18980.00,legacy_actual_outflow_sc_350a0ad82d56465eaa7cc35c6f3380b0
5588,legacy_outflow_sc_04b3cfb7c4f04df683295e6fc4c86d0d,PRQ2605588,done,validated,890160.00,1,890160.00,1,890160.00,legacy_actual_outflow_sc_f6cf6918f9774b64b1613371c70ffcea
5589,legacy_outflow_sc_04b92abb297a4158bb5429c05b05fb00,PRQ2605589,done,validated,9972.00,1,9972.00,1,9972.00,legacy_actual_outflow_sc_24000e115f1348e9bceedbc2f25c30db
5590,legacy_outflow_sc_04bd64ccfbab4ea1904435d22f7593f0,PRQ2605590,done,validated,313798.62,1,313798.62,1,313798.62,legacy_actual_outflow_sc_5bcae21eaa3142ab8f2356393520db33
5591,legacy_outflow_sc_04c39a44956548ed92187f17d46d6fd4,PRQ2605591,done,validated,562413.00,1,562413.00,1,562413.00,legacy_actual_outflow_sc_1e9bff34a0ed4b5084e0ef9638b08484
5592,legacy_outflow_sc_04c6d007ed524c9f9d7c6a2d2b0833d2,PRQ2605592,done,validated,5965.68,1,5965.68,1,5965.68,legacy_actual_outflow_sc_7d6a7b5647104f43acda71bfb45e2e11
5593,legacy_outflow_sc_04c6fda318804b049be648407d71a02b,PRQ2605593,done,validated,43000.00,1,43000.00,1,43000.00,legacy_actual_outflow_sc_7c5f9707900d43218e20137ccd85c854
5594,legacy_outflow_sc_04c86ecd792e4b1fbe632cfa130b38db,PRQ2605594,done,validated,500036.30,1,500036.30,1,500036.30,legacy_actual_outflow_sc_18837d9487f24556ada569181566dc77
5595,legacy_outflow_sc_04cf9127fa8a4c93bf0a5d5e0ae336c0,PRQ2605595,done,validated,2094.45,1,2094.45,1,2094.45,legacy_actual_outflow_sc_63cce7792b594e71862a698e5815fc79
5596,legacy_outflow_sc_04d62c7ece4c4607b618d12b31530d82,PRQ2605596,done,validated,34988.00,1,34988.00,1,34988.00,legacy_actual_outflow_sc_05ecde90e8e04faa97ce987a083cba35
5597,legacy_outflow_sc_04dcb57a9b224a67b60a869a69258d44,PRQ2605597,done,validated,1982.00,1,1982.00,1,1982.00,legacy_actual_outflow_sc_b1ee3f3ef6e34b47afaad09bdb9f75d8
5598,legacy_outflow_sc_04df1416db4b4659a6d6c77f886c53eb,PRQ2605598,done,validated,203025.45,1,203025.45,1,203025.45,legacy_actual_outflow_sc_fd6ad396b90549079634b11ce6b32f23
5599,legacy_outflow_sc_04facda4d1d0481eb18f5801d338e7d0,PRQ2605599,done,validated,130372.93,1,130372.93,1,130372.93,legacy_actual_outflow_sc_05c335d1673e455ab974c1e309810478
5600,legacy_outflow_sc_04fad91cf936473a96bafdc27c1b9b50,PRQ2605600,done,validated,95684.65,1,95684.65,1,95684.65,legacy_actual_outflow_sc_5e7cacc3747b40b98b747d00a25d8674
5601,legacy_outflow_sc_04fbdeb3d0d2432884429319a88d27d1,PRQ2605601,done,validated,10000.00,1,10000.00,1,10000.00,legacy_actual_outflow_sc_d48c5a3fce054a258d42590b3afa143c
5602,legacy_outflow_sc_04ff498203684bb1b913ce5a0c757f25,PRQ2605602,done,validated,25000.00,1,25000.00,1,25000.00,legacy_actual_outflow_sc_0cd3bb555ca2494fa2921063e545e2b9
5603,legacy_outflow_sc_0506e593974c444786f86792d6a7cf3e,PRQ2605603,done,validated,62.50,1,62.50,1,62.50,legacy_actual_outflow_sc_7327c0562835453dbf6a52287863ddad
5605,legacy_outflow_sc_05144cd09a0a43648731ee47ff460273,PRQ2605605,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_7e002d8febc74488a99845879023c5e2
5606,legacy_outflow_sc_0517ddb88c36492c9d17c6d4ce6a5e01,PRQ2605606,done,validated,1000000.00,1,1000000.00,1,1000000.00,legacy_actual_outflow_sc_daedcf4679ca4e8cb7903892fb024221
5607,legacy_outflow_sc_0518ab9458bc4477969bfc18e10cb695,PRQ2605607,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_6657d78743004a7c9181ec18f23a7431
5608,legacy_outflow_sc_051ee58c4aa5467b9372ce7a03fc8a15,PRQ2605608,done,validated,600.00,1,600.00,1,600.00,legacy_actual_outflow_sc_6216e47647b04cc28cf1030cbb024a99
5609,legacy_outflow_sc_051ef690a43a42dc8ca8a995aae6cbd9,PRQ2605609,done,validated,68973.97,1,68973.97,1,68973.97,legacy_actual_outflow_sc_0cdbb6ff34f74b03b66eed8e855fe1f5
5610,legacy_outflow_sc_052707715fab4d429012964036d3055a,PRQ2605610,done,validated,12801.48,1,12801.48,1,12801.48,legacy_actual_outflow_sc_415ecc2f9e6c4813be3f202a8573fae9
5611,legacy_outflow_sc_05280122d3a949db9f674eb2f5e1c2e7,PRQ2605611,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_ae22f07d0d324d8c93ebdae95a5dfeb7
5612,legacy_outflow_sc_05356ddc2abe426a8b3c74c649587ba8,PRQ2605612,done,validated,4600.00,1,4600.00,1,4600.00,legacy_actual_outflow_sc_8f696bd1b24947fc8e31f13daec9729f
5613,legacy_outflow_sc_053d66accd2a4facb0702e18a67abd9a,PRQ2605613,done,validated,196337.40,1,196337.40,1,196337.40,legacy_actual_outflow_sc_6115f54b92864e6182dde52536e17a18
5614,legacy_outflow_sc_055f93a67f5e405c963be9f5693ca057,PRQ2605614,done,validated,380457.06,1,380457.06,1,380457.06,legacy_actual_outflow_sc_0b1d4f55891542b59d7e1fbd3984b77d
5615,legacy_outflow_sc_0564ff0635e74c0698cb8af574701595,PRQ2605615,done,validated,34757.80,1,34757.80,1,34757.80,legacy_actual_outflow_sc_2269426cb2ad4b8081f044be977bd1f6
5616,legacy_outflow_sc_056532ca0db246f882bf492db256c05b,PRQ2605616,done,validated,280000.00,1,280000.00,1,280000.00,legacy_actual_outflow_sc_afabf41ab944434cb4d71e821194e885
5617,legacy_outflow_sc_05655bd0d2bb4878873f067de2b0897a,PRQ2605617,done,validated,19803.00,1,19803.00,1,19803.00,legacy_actual_outflow_sc_dcd005e62f5c4de8815bc70916e6bdad
5618,legacy_outflow_sc_056a22322aab465888315ba87cddb70a,PRQ2605618,done,validated,9774.00,1,9774.00,1,9774.00,legacy_actual_outflow_sc_a3c76f47b4eb4f74ba9559574ba668e5
