map_id,material_key,legacy_material_id,material_name,spec_model,uom_text,company_id,company_name,mapping_state,coverage_state,amount_total,line_rows,header_rows,proposed_action,target_catalog_id,target_catalog_name,apply_status
1030,1f5bfeb29b10409f8865b40622186651|太极云手|112*80*140|套,1f5bfeb29b10409f8865b40622186651,太极云手,112*80*140,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3770.0,1,1,create_catalog,6841528,太极云手,created_catalog
1031,a7b4881942dd4bd09f2f508254562233|镀锌管|33|吨,a7b4881942dd4bd09f2f508254562233,镀锌管,33,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3762.0,1,1,create_catalog,6841529,镀锌管,created_catalog
1032,7ce5eb9a4dfe4e068d3c78825fa98ce7|钢筋|φ≤10|t,7ce5eb9a4dfe4e068d3c78825fa98ce7,钢筋,φ≤10,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3760.6,1,1,create_catalog,6841530,钢筋,created_catalog
1033,c8755f78500a417ea451720357503531|铜芯电缆线|BV-2.5|米,c8755f78500a417ea451720357503531,铜芯电缆线,BV-2.5,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3750.0,2,2,create_catalog,6841531,铜芯电缆线,created_catalog
1034,4471aea45c67471b8dd64b0ab7ffe7d1|HDPE钢带增强聚乙烯螺旋波纹管|DN600SN>10|米,4471aea45c67471b8dd64b0ab7ffe7d1,HDPE钢带增强聚乙烯螺旋波纹管,DN600SN>10,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3744.0,1,1,create_catalog,6841532,HDPE钢带增强聚乙烯螺旋波纹管,created_catalog
1035,0172d44f1e8647cfb89f88e9440f2ab1|牵引器|70*65*250|套,0172d44f1e8647cfb89f88e9440f2ab1,牵引器,70*65*250,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3739.99,1,1,create_catalog,6841533,牵引器,created_catalog
1036,6585436eb8484378855cc4512178b57f|电缆保护管|SC32|米,6585436eb8484378855cc4512178b57f,电缆保护管,SC32,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3710.0,1,1,create_catalog,6841534,电缆保护管,created_catalog
1037,f5521f8844384750a8b317600ce0e5f9|LED庭院灯|H=3.5|套,f5521f8844384750a8b317600ce0e5f9,LED庭院灯,H=3.5,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3689.04,1,1,create_catalog,6841535,LED庭院灯,created_catalog
1038,4a453e2af27241a0a76d2a141879c5d8|镀锌圆钢|12|米,4a453e2af27241a0a76d2a141879c5d8,镀锌圆钢,12,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3684.0,2,2,create_catalog,6841536,镀锌圆钢,created_catalog
1039,916668765bd94c3b9d213dedf2c4b9c9|智能流量计|DN100|只,916668765bd94c3b9d213dedf2c4b9c9,智能流量计,DN100,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3660.0,1,1,create_catalog,6841537,智能流量计,created_catalog
1040,c88a5d5c2db24874a698d073f137f584|钢筋混凝土管|Φ300|米,c88a5d5c2db24874a698d073f137f584,钢筋混凝土管,Φ300,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3636.0,1,1,create_catalog,6841538,钢筋混凝土管,created_catalog
1041,310e2705370a457196a7d439fd973d9d|钢板下料|Q235 12|kg,310e2705370a457196a7d439fd973d9d,钢板下料,Q235 12,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3624.0,3,3,create_catalog,6841539,钢板下料,created_catalog
1042,26f37349dd8b4c3b8ae65d3822ae7529|米黄卵石|3-5|t,26f37349dd8b4c3b8ae65d3822ae7529,米黄卵石,3-5,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3605.0,1,1,create_catalog,6841540,米黄卵石,created_catalog
1043,8081431d679247adb0332d5b96de3dd2|输稿器||个,8081431d679247adb0332d5b96de3dd2,输稿器,,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3604.0,1,1,create_catalog,6841541,输稿器,created_catalog
1044,b8cd42e19a10434297ba8f388b15ef0e|不锈钢金属字|530*560*1.2mm|个,b8cd42e19a10434297ba8f388b15ef0e,不锈钢金属字,530*560*1.2mm,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3600.0,1,1,create_catalog,6841542,不锈钢金属字,created_catalog
1045,0e5755385d504614885e2ee0ca3d3c68|施工临时标志||块,0e5755385d504614885e2ee0ca3d3c68,施工临时标志,,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3600.0,1,1,create_catalog,6841543,施工临时标志,created_catalog
1046,49d2a4d96beb4815aab0403ab6353902|铝芯电缆|3*120+1|米,49d2a4d96beb4815aab0403ab6353902,铝芯电缆,3*120+1,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3600.0,1,1,create_catalog,6841544,铝芯电缆,created_catalog
1047,50db36626f5b450a899af38cd7d69ff1|防脱器|FTQ25 I 黑色|PCS,50db36626f5b450a899af38cd7d69ff1,防脱器,FTQ25 I 黑色,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3596.0,1,1,create_catalog,6841545,防脱器,created_catalog
1048,932f6d4709bd41c58f76044bfd78de0e|湿拌砂浆|M7.5|立方米,932f6d4709bd41c58f76044bfd78de0e,湿拌砂浆,M7.5,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3575.0,1,1,create_catalog,6841546,湿拌砂浆,created_catalog
1049,35570dfc040844b49251f7b0d14bc312|干混抹灰砂浆|M15|t,35570dfc040844b49251f7b0d14bc312,干混抹灰砂浆,M15,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3557.48,3,3,create_catalog,6840835,干混抹灰砂浆,linked_existing_by_business_key
1050,3a4e637ea43948fe9038014bcc65aca3|不锈钢井盖|800*800*80|套,3a4e637ea43948fe9038014bcc65aca3,不锈钢井盖,800*800*80,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3534.0,1,1,create_catalog,6840803,不锈钢井盖,linked_existing_by_business_key
1051,7554103320a14df19bb9529da6eee294|PVC轻型电工管材|16（4m）|米,7554103320a14df19bb9529da6eee294,PVC轻型电工管材,16（4m）,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3500.0,1,1,create_catalog,6841547,PVC轻型电工管材,created_catalog
1052,03bc0f9cf7d74106beda420e15ad7441|组装台式机||套,03bc0f9cf7d74106beda420e15ad7441,组装台式机,,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3500.0,1,1,create_catalog,6841548,组装台式机,created_catalog
1053,861a83a417d64e8babf9019d52c8896d|高分子井盖|700|套,861a83a417d64e8babf9019d52c8896d,高分子井盖,700,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3487.0,1,1,create_catalog,6841549,高分子井盖,created_catalog
1054,54008c9dd7e0407b878c51ff6e762ba9|页岩砖|240*115*53|匹,54008c9dd7e0407b878c51ff6e762ba9,页岩砖,240*115*53,匹,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3435.27,1,1,create_catalog,6841550,页岩砖,created_catalog
1055,ebbc291b24ee407cbe49aef9b962a97a|CPVC电力管|160*5|米,ebbc291b24ee407cbe49aef9b962a97a,CPVC电力管,160*5,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3432.0,1,1,create_catalog,6841551,CPVC电力管,created_catalog
1056,0d8874d58efd4eadadd9e70647139de7|配电箱|AP02|台,0d8874d58efd4eadadd9e70647139de7,配电箱,AP02,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3400.0,1,1,create_catalog,6841552,配电箱,created_catalog
1057,dae2e4ed205f4378af88023824dff3d4|肩关节康复器|135*95*140|套,dae2e4ed205f4378af88023824dff3d4,肩关节康复器,135*95*140,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3370.0,1,1,create_catalog,6841553,肩关节康复器,created_catalog
1058,3d85854ecf3f4a849ec4e421f9750588|应急照明集中电源|JFD-0.25KVA-8105Y|台,3d85854ecf3f4a849ec4e421f9750588,应急照明集中电源,JFD-0.25KVA-8105Y,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3360.75,1,1,create_catalog,6841554,应急照明集中电源,created_catalog
1059,b8e5a1ad2ebe4d899f085fb1752e780a|镀锌方矩管|100*50*2|米,b8e5a1ad2ebe4d899f085fb1752e780a,镀锌方矩管,100*50*2,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3353.4,1,1,create_catalog,6841555,镀锌方矩管,created_catalog
1060,6331e8e6c8774dc3a79d1fd0465a94c3|电缆线|YJV-1KV-5*16mm2|米,6331e8e6c8774dc3a79d1fd0465a94c3,电缆线,YJV-1KV-5*16mm2,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3321.6,1,1,create_catalog,6841556,电缆线,created_catalog
1061,deee7afbd2fc4c8f8a83314167ee31ef|混凝土植树框|1100*150*100|立方米,deee7afbd2fc4c8f8a83314167ee31ef,混凝土植树框,1100*150*100,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3276.5,1,1,create_catalog,6841557,混凝土植树框,created_catalog
1062,563d382a0a31475b8d622de8a54f08de|仰卧起坐器|160*60*75|套,563d382a0a31475b8d622de8a54f08de,仰卧起坐器,160*60*75,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3250.0,1,1,create_catalog,6841558,仰卧起坐器,created_catalog
1063,135dcb7221b5416c8efcce1f49d58920|茶几|480*680*550|个,135dcb7221b5416c8efcce1f49d58920,茶几,480*680*550,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3245.0,1,1,create_catalog,6841559,茶几,created_catalog
1064,45cd08dcf4a5416bb18536cd959899db|芝麻灰花岗石路沿石|300*300*150|米,45cd08dcf4a5416bb18536cd959899db,芝麻灰花岗石路沿石,300*300*150,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3242.12,2,2,create_catalog,6841560,芝麻灰花岗石路沿石,created_catalog
1065,0b918a864266462cbf856c5ed209c372|片石|400*600mm|m2,0b918a864266462cbf856c5ed209c372,片石,400*600mm,m2,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3240.0,1,1,create_catalog,6841561,片石,created_catalog
1066,1609d4c8d2474137b8e2503332163789|钢带增强PE螺旋波纹管SN8|DN700|米,1609d4c8d2474137b8e2503332163789,钢带增强PE螺旋波纹管SN8,DN700,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3227.22,1,1,create_catalog,6841562,钢带增强PE螺旋波纹管SN8,created_catalog
1067,c33381179dfc46bbb750b359091d89a5|热镀锌方管|50*50|支,c33381179dfc46bbb750b359091d89a5,热镀锌方管,50*50,支,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3210.0,1,1,create_catalog,6841563,热镀锌方管,created_catalog
1068,1e521a6f3abf46eea68e9bc4af6321c3|扭腰器|156*140*135|套,1e521a6f3abf46eea68e9bc4af6321c3,扭腰器,156*140*135,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3200.01,1,1,create_catalog,6841564,扭腰器,created_catalog
1069,4401bc3b1b6f4fbeb41e3f2d5fd57328|砂浆王|25kg|吨,4401bc3b1b6f4fbeb41e3f2d5fd57328,砂浆王,25kg,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3200.0,1,1,create_catalog,6841565,砂浆王,created_catalog
1070,0f2a9beca2474bca9955661554d29b55|主席桌|1400*600|张,0f2a9beca2474bca9955661554d29b55,主席桌,1400*600,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3196.0,1,1,create_catalog,6841566,主席桌,created_catalog
1071,dbc510fd8f9645f4b99d73a0485f9ec7|声光控吸顶灯|直径20cm|套,dbc510fd8f9645f4b99d73a0485f9ec7,声光控吸顶灯,直径20cm,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3195.88,1,1,create_catalog,6841567,声光控吸顶灯,created_catalog
1072,b958473f294f4c14ba0f9a86ae7b2aa5|截止阀(铜)|DN20|个,b958473f294f4c14ba0f9a86ae7b2aa5,截止阀(铜),DN20,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3192.0,1,1,create_catalog,6841568,截止阀(铜),created_catalog
1073,aa2e78d2ad284c50b29aef3f6b7d089c|仿芝麻灰烧面石英砖|300*900*20|㎡,aa2e78d2ad284c50b29aef3f6b7d089c,仿芝麻灰烧面石英砖,300*900*20,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3162.04,1,1,create_catalog,6840733,仿芝麻灰烧面石英砖,linked_existing_by_business_key
1074,2093284d2fbc4117a9ca348e701e3acb|钢筋混凝土管|Φ200|米,2093284d2fbc4117a9ca348e701e3acb,钢筋混凝土管,Φ200,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3131.0,1,1,create_catalog,6841569,钢筋混凝土管,created_catalog
1075,c818e743d21943cea0af5f5f0698f2fe|厨房推拉门||套,c818e743d21943cea0af5f5f0698f2fe,厨房推拉门,,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3105.0,1,1,create_catalog,6841570,厨房推拉门,created_catalog
1076,5042ef0f3efe4f8abcae74cb58075e02|喷雾泵||台,5042ef0f3efe4f8abcae74cb58075e02,喷雾泵,,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3100.0,1,1,create_catalog,6841571,喷雾泵,created_catalog
1077,887a6d8837514221929e6f5d201b463d|HOPE双壁波纹管|500|米,887a6d8837514221929e6f5d201b463d,HOPE双壁波纹管,500,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3085.56,1,1,create_catalog,6841572,HOPE双壁波纹管,created_catalog
1078,0b4d81fd42c041bc9e42549af04e0e7e|双高音同轴吸顶扬声器|CQ82|只,0b4d81fd42c041bc9e42549af04e0e7e,双高音同轴吸顶扬声器,CQ82,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3076.0,1,1,create_catalog,6841573,双高音同轴吸顶扬声器,created_catalog
1079,c184df2175fc4731a4669c39030e6d52|盘螺|10|吨,c184df2175fc4731a4669c39030e6d52,盘螺,10,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3073.5,1,1,create_catalog,6841574,盘螺,created_catalog
1080,9f1bf4ef416548b0a1afe9e07d25bdf2|接收卡|BOE-R12|个,9f1bf4ef416548b0a1afe9e07d25bdf2,接收卡,BOE-R12,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3052.0,1,1,create_catalog,6841575,接收卡,created_catalog
1081,7e1fce3f54ab451084b2915b1dda3979|接收卡|KP00000M-SO3-S004|张,7e1fce3f54ab451084b2915b1dda3979,接收卡,KP00000M-SO3-S004,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3052.0,1,1,create_catalog,6841576,接收卡,created_catalog
1082,acf5f816921d4a928032b8924f530901|螺纹钢HRB400E|Φ12|吨,acf5f816921d4a928032b8924f530901,螺纹钢HRB400E,Φ12,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3044.7,1,1,create_catalog,6840860,螺纹钢HRB400E,linked_existing_by_business_key
1083,ce53cba8163d4b6c8aaadbb73838cbae|钢卡|100|根,ce53cba8163d4b6c8aaadbb73838cbae,钢卡,100,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3044.0,2,2,create_catalog,6841577,钢卡,created_catalog
1084,79abe888a9cb4657b829ff8ebbb66c51|减压阀(铜)|DN25|个,79abe888a9cb4657b829ff8ebbb66c51,减压阀(铜),DN25,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3031.6,1,1,create_catalog,6841578,减压阀(铜),created_catalog
1085,58ce0603e2c54365bd5fafe9ec770a33|电力电缆|KVV22-3*6mm2|m,58ce0603e2c54365bd5fafe9ec770a33,电力电缆,KVV22-3*6mm2,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3031.18,1,1,create_catalog,6841579,电力电缆,created_catalog
1086,13ee8d2117c049c1b517021711565c5d|螺纹钢筋|16|吨,13ee8d2117c049c1b517021711565c5d,螺纹钢筋,16,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3028.03,1,1,create_catalog,6841580,螺纹钢筋,created_catalog
1087,052f2661849643b9bd5ab1595fd44e21|弯头PPR|20*90|只,052f2661849643b9bd5ab1595fd44e21,弯头PPR,20*90,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3024.0,1,1,create_catalog,6841581,弯头PPR,created_catalog
1088,89b00ca959d84bb8ab3fabd3595f3c8f|安全宣传栏||个,89b00ca959d84bb8ab3fabd3595f3c8f,安全宣传栏,,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3000.0,1,1,create_catalog,6841582,安全宣传栏,created_catalog
1089,550b8be9c0454274af6766c7682d3cc5|控制柜1控6/6/7|KZXT-JT-01|台,550b8be9c0454274af6766c7682d3cc5,控制柜1控6/6/7,KZXT-JT-01,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,3000.0,1,1,create_catalog,6841583,控制柜1控6/6/7,created_catalog
1090,8be0257c64b24bb698d7cfdea59ffb64|计算机网络设备*交换机|RG-NBS3100-24GT4SFP|台,8be0257c64b24bb698d7cfdea59ffb64,计算机网络设备*交换机,RG-NBS3100-24GT4SFP,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2988.02,2,2,create_catalog,6841584,计算机网络设备*交换机,created_catalog
1091,30917|镀锌管|DN50|米,30917,镀锌管,DN50,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2958.0,1,1,create_catalog,6841585,镀锌管,created_catalog
1092,bf1aa1d70a574042929325c153a4f97c|聚苯乙烯保温板|厚90mm|㎡,bf1aa1d70a574042929325c153a4f97c,聚苯乙烯保温板,厚90mm,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2947.0,1,1,create_catalog,6841586,聚苯乙烯保温板,created_catalog
1093,910975b59e3a4d4481e0880cae9d14e6|热镀锌方矩管|40*80*2.2|吨,910975b59e3a4d4481e0880cae9d14e6,热镀锌方矩管,40*80*2.2,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2940.0,1,1,create_catalog,6841587,热镀锌方矩管,created_catalog
1094,948155229acd40f6b106ad1896de6dff|液晶电视43寸|LE43M3776|个,948155229acd40f6b106ad1896de6dff,液晶电视43寸,LE43M3776,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2929.0,1,1,create_catalog,6841588,液晶电视43寸,created_catalog
1095,890efdab31d146bebc36f267fe5e1032|双电源柜|1400*600*400|台,890efdab31d146bebc36f267fe5e1032,双电源柜,1400*600*400,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2900.0,1,1,create_catalog,6841589,双电源柜,created_catalog
1096,f5ce483246884dc3bf7826e11f1aa8f6|排水管|PVC-U 110*3.2|米,f5ce483246884dc3bf7826e11f1aa8f6,排水管,PVC-U 110*3.2,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2900.0,1,1,create_catalog,6841590,排水管,created_catalog
1097,35200|配砖|200*115*53|块,35200,配砖,200*115*53,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2898.0,1,1,create_catalog,6841591,配砖,created_catalog
1098,73dc46d339a3474fb7999a544d4230b5|滑撑|HC400A 16|PCS,73dc46d339a3474fb7999a544d4230b5,滑撑,HC400A 16,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2868.8,2,1,create_catalog,6841592,滑撑,created_catalog
1099,5fdb89dacd3b4896baf83a522a11cd0b|拉手|KLS10212|PCS,5fdb89dacd3b4896baf83a522a11cd0b,拉手,KLS10212,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2844.0,1,1,create_catalog,6841593,拉手,created_catalog
1100,0c218bfceb1a4dc680fb2268220f0115|拉手|KLS10208|PCS,0c218bfceb1a4dc680fb2268220f0115,拉手,KLS10208,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2832.2,1,1,create_catalog,6841594,拉手,created_catalog
1101,b507a36dd2e143fca0da396e2534d8ac|电镐|107|台,b507a36dd2e143fca0da396e2534d8ac,电镐,107,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2820.0,2,2,create_catalog,6841595,电镐,created_catalog
1102,97a666bba2c54940b536851abb2ae14a|灯带|软灯带-虹煦-60w|个,97a666bba2c54940b536851abb2ae14a,灯带,软灯带-虹煦-60w,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2808.0,1,1,create_catalog,6841596,灯带,created_catalog
1103,ee32a9ce5bf04148a48470537f06e5b6|配电箱|SB-APshb|台,ee32a9ce5bf04148a48470537f06e5b6,配电箱,SB-APshb,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2800.02,1,1,create_catalog,6841597,配电箱,created_catalog
1104,6329b4733b2f4033a6a3dc5654b1d22e|智能流量计|DN200|只,6329b4733b2f4033a6a3dc5654b1d22e,智能流量计,DN200,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2800.0,1,1,create_catalog,6841598,智能流量计,created_catalog
1105,0bb5df5f41f34c739d64a6106bd8d019|热缩套|1000|个,0bb5df5f41f34c739d64a6106bd8d019,热缩套,1000,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,2800.0,1,1,create_catalog,6841599,热缩套,created_catalog
