external_id,legacy_payment_request_id,name,ledger_amount,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids,target_state,target_validation_status,business_fact
legacy_outflow_sc_027771e21db246188c0eb8c6786d2c8f,5478,PRQ2605478,64500.00,1,64500.00,legacy_actual_outflow_sc_9de27b420d8740a99c08a45773dd4a75,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_027814c531994d1d89d96bdef758aa6a,5479,PRQ2605479,16600.00,1,16600.00,legacy_actual_outflow_sc_e9efa72a687c4e0ba72df2acdfe6d4d1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_027fcdb1346a4b0a8cc58bb73a6ffeaf,5480,PRQ2605480,16000.00,1,16000.00,legacy_actual_outflow_sc_cc0837be60d246e88f62901006d300ec,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02807e44c789495bbd006566a29d4a13,5481,PRQ2605481,7952.70,1,7952.70,legacy_actual_outflow_sc_6d2c9aaf782f4a8eb39aefc0ae46c8be,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_028c5a4b8abf478aad40ae63d07caa71,5482,PRQ2605482,410949.00,1,410949.00,legacy_actual_outflow_sc_143967500e9c4362aa3fdd93247c6b3c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0291dd0b2545443ab9f2d1e91546808a,5483,PRQ2605483,40919.87,1,40919.87,legacy_actual_outflow_sc_d6af3873890a49a5aaecadef2fef0f9b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02a3df90afb14c2482b0dbc94b00e15e,5484,PRQ2605484,53600.00,2,53600.00,legacy_actual_outflow_sc_15c47923f15f4641ba480d1ec8b8103a;legacy_actual_outflow_sc_bf908b7000a84e4c988119af5fd5a966,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02a66a0f214041e0a51454c05e69bf20,5485,PRQ2605485,9359.00,1,9359.00,legacy_actual_outflow_sc_37c9644095b0418686fb17587d640dd0,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02a9369aa32c4b2b8b458d314f30d467,5486,PRQ2605486,95000.00,1,95000.00,legacy_actual_outflow_sc_9bba80b343944fd2bacb174192ac1d47,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02a9919769914a8686e3c2513cd7a66d,5487,PRQ2605487,793000.00,1,793000.00,legacy_actual_outflow_sc_9c5e5439b6a949768df39c53deda66f4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02b4690bc30c43a1b237ab2fa6859917,5488,PRQ2605488,140.00,1,140.00,legacy_actual_outflow_sc_0797ffc155dd4841ad8d8eb959554347,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02b8e73bc20f4b92a3339d76f2935957,5489,PRQ2605489,86000.00,1,86000.00,legacy_actual_outflow_sc_c2cb820307434bb1b2e6e3e4f81e580e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02b97fae682c4c9b9263ed8e04967be8,5490,PRQ2605490,150000.00,1,150000.00,legacy_actual_outflow_sc_0f784ba27ec0446485cbd8bf89cac19a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02bbddac80f541558160e9e8177b79b5,5491,PRQ2605491,32500.00,1,32500.00,legacy_actual_outflow_sc_e2399e905801460fbc32dc731d96f1dd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02c470968851431c8b52ac78db9877c1,5492,PRQ2605492,50000.00,1,50000.00,legacy_actual_outflow_sc_4f6c80b7464d4022a2bf18b4560e4a29,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02cb01fb30a14674bc4f5f3023403ef7,5493,PRQ2605493,1082.96,1,1082.96,legacy_actual_outflow_sc_45b4ac5e5b4b40b7bf878475a75a69da,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02cda1fd3e3140d88aba5214265bd517,5494,PRQ2605494,54013.42,1,54013.42,legacy_actual_outflow_sc_2d3e13e56f4f48588a16dab96769f32c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02d1bf9610984d4c955c82d1f6be27cf,5495,PRQ2605495,105250.00,1,105250.00,legacy_actual_outflow_sc_bcea335aca7846c0801458d7c360bbfc,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02d28d13fcaa4e8ab56eef34bae6cb4c,5496,PRQ2605496,73797.11,1,73797.11,legacy_actual_outflow_sc_8e50b108b7a2473f91919e4c4603cb14,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02d8a48de6364adc9d8d67ab1f89ba09,5497,PRQ2605497,7963.60,1,7963.60,legacy_actual_outflow_sc_c821bbdb8d434768844b3e0102684cf6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02db5b2533504dcb9542f32ebc019366,5498,PRQ2605498,50000.00,1,50000.00,legacy_actual_outflow_sc_3fa60bb9dee8494284040fbb068e441d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02dbc7f17bff4f50abd4a134e4df61c3,5499,PRQ2605499,198000.00,1,198000.00,legacy_actual_outflow_sc_1f58a70a41fe485eb79c50b4b6d7da5a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02e3717a4b1e4f0393300305a9f64ddf,5500,PRQ2605500,3412.25,1,3412.25,legacy_actual_outflow_sc_1bf51d4471a04f21b9fb937cd35e32e7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02e9965cc58e4fe9bb4c514d009e2d8b,5501,PRQ2605501,115829.20,1,115829.20,legacy_actual_outflow_sc_536168ce0ef9450aa5b745ca6d48a168,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02eac09f19964507bb3ecf1456887058,5502,PRQ2605502,150000.00,1,150000.00,legacy_actual_outflow_sc_3558ea609e9f45759da8d87024211eaf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02f029905aa34236822d5696a515a637,5503,PRQ2605503,4809.12,1,4809.12,legacy_actual_outflow_sc_61d2887e381a4e2580800b27416bdd40,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_02f4b69f3e724315a22b786d251ea4da,5504,PRQ2605504,215000.00,1,215000.00,legacy_actual_outflow_sc_b9c6edd9554d427ab672977b8957fb99,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_030016348741498194cbb4dd8f2274e1,5505,PRQ2605505,43215.00,1,43215.00,legacy_actual_outflow_sc_27e2ecc73a554078b2be958d8deeae4d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03010a660c0d42a6b03382cef86b231c,5506,PRQ2605506,7099.00,1,7099.00,legacy_actual_outflow_sc_6a05d9f79f0f469d8ffa02d281b1ab52,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03077b658eda4d16a05c3605501e9923,5507,PRQ2605507,13800.00,1,13800.00,legacy_actual_outflow_sc_bf0c8772e1aa4650afa635bf7c28d61e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_030c9ded664d41e0827bcb79c003aaf8,5508,PRQ2605508,253105.58,1,253105.58,legacy_actual_outflow_sc_ca05a94247114e14b7914f1a20fed259,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_031431a6cd6c4608af2c76b3b03bc022,5509,PRQ2605509,50000.00,1,50000.00,legacy_actual_outflow_sc_c6d05f31db134b7e9e5377293ea29404,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0315a5cf44ae4d76a39e9b03b0f4e564,5510,PRQ2605510,381017.49,1,381017.49,legacy_actual_outflow_sc_11b9e19e03144375a4242df776e97419,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03205517e04d4e86879177934e4e17c6,5511,PRQ2605511,60771.71,1,60771.71,legacy_actual_outflow_sc_a18a8c831e59422180a6572bb8806f24,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0321609b0d24414fa33593590df8a7f2,5512,PRQ2605512,45000.00,1,45000.00,legacy_actual_outflow_sc_76866574013c40baa1c3c4a1ee0a5ab8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0323f6e7a12946a793faed52f059490b,5513,PRQ2605513,100000.00,1,100000.00,legacy_actual_outflow_sc_b90aca53dd1244d8958aa0909384eb3e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0328edae0f444090a4c33ac470ad9031,5514,PRQ2605514,2690.00,1,2690.00,legacy_actual_outflow_sc_ef45c2280ab9463db8a50590a1173d14,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03297d3af2824c8bbe9571dfb243d863,5515,PRQ2605515,33775.00,1,33775.00,legacy_actual_outflow_sc_2764825dc9f748afa3e55279715dba47,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_032dc5c127b7472ba5840aa9e965a366,5516,PRQ2605516,216000.00,1,216000.00,legacy_actual_outflow_sc_752a37e2209e4d258ef12e9e6b72c4c7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_032f4ade07644aadaa06e1cb57283f78,5517,PRQ2605517,80434.25,1,80434.25,legacy_actual_outflow_sc_bedfc03ecd27478fba63828b0bcaa8e5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_032f610922344c2da18fe1ff48bb8ade,5518,PRQ2605518,40000.00,1,40000.00,legacy_actual_outflow_sc_d7f5dc14875a4d0eb63a8a0a4128b523,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_033443c7b29b463ba785d07284070949,5519,PRQ2605519,100000.00,1,100000.00,legacy_actual_outflow_sc_6f9ba3c518c34d9b8fc0833d39889d0f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_033765a69b9b4d36a9214e189749c01d,5520,PRQ2605520,31450.00,1,31450.00,legacy_actual_outflow_sc_b2427d97976846758e3e0d978caa68e3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03420fa8a4c8437899d22537c5a44867,5521,PRQ2605521,42020.00,1,42020.00,legacy_actual_outflow_sc_a4079334ad784a3cb292429c468a3992,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0346e33491e0450bb01d5d4c79e7ee80,5522,PRQ2605522,2410140.00,1,2410140.00,legacy_actual_outflow_sc_88e75995917c4f1195ddce99caa950c2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03484ea838874ee0a5521e7629977edd,5523,PRQ2605523,47519.09,1,47519.09,legacy_actual_outflow_sc_36a84dfd416d4be2b3404aecb1623379,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03568c8acad747f19337034792c8f4f6,5524,PRQ2605524,50000.00,1,50000.00,legacy_actual_outflow_sc_3a3cd104265a41b7b92c6291a385d6ed,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_035f57a28f474bdb91f70cc31c623148,5525,PRQ2605525,1880.00,1,1880.00,legacy_actual_outflow_sc_d3138ba7133a4a4c89bcf7c9b032d61a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0367aa1374844e159a2cacb14fad5d12,5527,PRQ2605527,7100.00,1,7100.00,legacy_actual_outflow_sc_b43545b8bc984a449e5b720d9d184d93,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_036928f7058e4b1fa30be4962fddd18e,5528,PRQ2605528,68700.00,1,68700.00,legacy_actual_outflow_sc_ec616c10f9934ff1b65922bee5f333fb,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_036b55d45df44ea5bc9b96063ee51a40,5529,PRQ2605529,161750.00,1,161750.00,legacy_actual_outflow_sc_52d186f3a14b4a47975032c697605dac,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_036e9ddaf55e42c2aa2985c62653fe0a,5530,PRQ2605530,1000.00,1,1000.00,legacy_actual_outflow_sc_55dd555d11a44fc9b9b95fab5fedb2bb,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0372c520c86544ebb238afc6debb9cda,5531,PRQ2605531,59790.44,1,59790.44,legacy_actual_outflow_sc_f244fc70bef24b3083111de4f0b99e55,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0379d1a6a88845fc8372a2a788ff5f8b,5532,PRQ2605532,50006.00,1,50006.00,legacy_actual_outflow_sc_0b4c47c68c7a4398a1fdc636bbf5096c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_037a5c9a0c054064abb31f14ef851b4e,5533,PRQ2605533,40000.00,1,40000.00,legacy_actual_outflow_sc_0cc39b2e4fd442a882e3f020be004618,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_037c11b351674587909e9d71c54848c2,5534,PRQ2605534,100000.00,1,100000.00,legacy_actual_outflow_sc_ff95032c61954389a3f79f15b2d14008,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03804a8b8c374c3396a0b8fa9735e989,5535,PRQ2605535,1300000.00,1,1300000.00,legacy_actual_outflow_sc_d6c21cf283204262a3d878e323231ea9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0388f91f1883489cb9374d38d7ffaecc,5536,PRQ2605536,5000.00,1,5000.00,legacy_actual_outflow_sc_8bb4fbfae92a46308dfb6adbf14117fb,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03897d92fff240438a7709b1474ff8dc,5537,PRQ2605537,24732.00,1,24732.00,legacy_actual_outflow_sc_0bcc6bdbf62d4472ad019d84cbca314b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_038da99d1fc0484fae424aeb744a02f8,5538,PRQ2605538,30000.00,1,30000.00,legacy_actual_outflow_sc_0f744f53c20a4cc28c4a240f7e8653f6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0392b3ea2df8498baf67b83e9aa96b6d,5539,PRQ2605539,54778.00,1,54778.00,legacy_actual_outflow_sc_d74c9f4dddaf4c0695608710691a3227,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_039a3c9eb30b491fad212e4b5cc2b40e,5540,PRQ2605540,33000.00,1,33000.00,legacy_actual_outflow_sc_07ee60ed93af4152bcd424610c597925,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_039d5dd4a5b64083a79eec6a39b71d51,5541,PRQ2605541,41385.00,1,41385.00,legacy_actual_outflow_sc_afdc058a38b74771a82038f2c696db29,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03a5d739712544d18f72f311de6a7f76,5542,PRQ2605542,22400.00,1,22400.00,legacy_actual_outflow_sc_8db069f7cd6c4b44a311d3070488d495,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03a69ba3ea0849b48ee277efc0edf937,5543,PRQ2605543,8000.00,1,8000.00,legacy_actual_outflow_sc_9eaa20facb9d4e89b7ae9d614251d9dc,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03ab375e042342ad89d14a6e313f4d74,5544,PRQ2605544,200000.00,1,200000.00,legacy_actual_outflow_sc_aa49b6b76668407888f9b4a8215677b0,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03ae3702afe143cf9316eef8b3dab45c,5545,PRQ2605545,446.88,1,446.88,legacy_actual_outflow_sc_8a977f85ea4a4c2aa436fc3daed5ab5a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03bac4559c024100bf72a93f4d8b15dc,5546,PRQ2605546,188183.36,1,188183.36,legacy_actual_outflow_sc_b2f3754901b34b9ab1044095bb5c2502,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03c39315e9c74771a617a4d759f3da20,5547,PRQ2605547,40000.00,1,40000.00,legacy_actual_outflow_sc_d26a5ea9b33d40a18bf01d1aa587cb6a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03c5319842ea4495881b9499a765613e,5548,PRQ2605548,149404.24,1,149404.24,legacy_actual_outflow_sc_fa58f5bd8e544d18be147b4d51698a3c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03c82638f46b44cdb180ba2baa075afc,5549,PRQ2605549,36746.00,1,36746.00,legacy_actual_outflow_sc_57ac7d68d8024d32934e005c6f113fee,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03cb4f421372401baac236cca34b7662,5550,PRQ2605550,57700.00,1,57700.00,legacy_actual_outflow_sc_57701a9145be40b5b15aa84db0a9a6e6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03d0218d14e5482baa2606e69abae823,5551,PRQ2605551,826135.50,1,826135.50,legacy_actual_outflow_sc_fb5b13d6d1b34462876d687ce7ae4eaf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03d51f221d3f4097903f7f6b9624be9e,5552,PRQ2605552,13640.00,1,13640.00,legacy_actual_outflow_sc_c368a4b6d8d147969e5b55bc89478ef0,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03d5c89dd92c488d96af90daf30e48cf,5553,PRQ2605553,162398.07,1,162398.07,legacy_actual_outflow_sc_c2f6dffadca84cceb5b3cffdc8f12b71,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03e861b22c12465ba05aaa9f3d0f71ca,5554,PRQ2605554,73894.00,1,73894.00,legacy_actual_outflow_sc_9fb9fde82115403fa09a1d0383c51140,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_03eb3c77aed4429aaf51d070059d7104,5555,PRQ2605555,88750.00,1,88750.00,legacy_actual_outflow_sc_6045747712514af68d5700487ade3472,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0401f2dddce74667909760bab29cb558,5556,PRQ2605556,892440.00,1,892440.00,legacy_actual_outflow_sc_0f3f2e96bf8d41069949c9069fcb79a5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_040e0fc5c5db4fa5ad3682c121d62d76,5557,PRQ2605557,13.00,1,13.00,legacy_actual_outflow_sc_de46ec80f44146d69066e61377219f90,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0417f0cf21654972816bdb620e50d2ba,5558,PRQ2605558,5490.00,1,5490.00,legacy_actual_outflow_sc_7f8140605b6c4961aaadd2f13b6c2af5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_041e725e078440e29318415c54eb7d1a,5559,PRQ2605559,8186.00,1,8186.00,legacy_actual_outflow_sc_e1729209c4d14368b72c1b7837363250,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_04243ccee8554fce8a00f20e0ac18783,5560,PRQ2605560,1281420.00,1,1281420.00,legacy_actual_outflow_sc_716b6358f35b4d2682c07ec1383ba9f9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_042875bd92cf4a12ab5a3ef3cddda6ce,5561,PRQ2605561,97500.00,1,97500.00,legacy_actual_outflow_sc_d0cb42e7ad63488e990ab69386810e91,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_042948ed022a4e63b5a7e1c646ea4330,5562,PRQ2605562,100000.00,1,100000.00,legacy_actual_outflow_sc_0c600a7fbbea4067a2dec35a699ae482,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_04336993e2014814b1ba7efd6763cdec,5563,PRQ2605563,159342.39,1,159342.39,legacy_actual_outflow_sc_91c3594aa9d6411485d4ca195a3c16e6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0433ef68cbb348af966c6295232c8e43,5564,PRQ2605564,95403.91,1,95403.91,legacy_actual_outflow_sc_8bd0e1488b8c45a4bfbe374944b6a40b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0436c99f35c34a5ba44882113bd1e9d1,5565,PRQ2605565,12860.00,1,12860.00,legacy_actual_outflow_sc_86f1fc8f89f0432a89a0440844e3a4b8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0437a02491014f2287141b28cfdc002d,5566,PRQ2605566,48600.00,1,48600.00,legacy_actual_outflow_sc_3b6c7c7e01eb436aa65dbf1605d2b05d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_04428b0a2214403eb3365a8c39279f34,5567,PRQ2605567,450000.00,1,450000.00,legacy_actual_outflow_sc_6374966fb72f4f18be107a3e6a67b663,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_044c71dba337498aae645d4775d90205,5568,PRQ2605568,294840.00,1,294840.00,legacy_actual_outflow_sc_98c8a83e0f1c45668c4566e663a4b3fa,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_04559fedde6e494294c07b2cf75762f6,5569,PRQ2605569,646444.50,1,646444.50,legacy_actual_outflow_sc_5931a7180b85436c9a67b7c6f0420170,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_045d2e76884f4a839c0fb3c254e56dbf,5570,PRQ2605570,7500.00,1,7500.00,legacy_actual_outflow_sc_3628e4bc2a644beb98ad44ca67df0e66,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0460c236a7b540e3a586279e34f0eb3c,5571,PRQ2605571,940000.00,1,940000.00,legacy_actual_outflow_sc_fd9b4d4b436346dd8db991ab1b814712,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0464899412df4bf28dc2050bb81bfeba,5572,PRQ2605572,23241.14,1,23241.14,legacy_actual_outflow_sc_e9d7fb8b74ac4d13b37353908579bc50,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_04679b774b6b4533a716fcdd0a4bf111,5573,PRQ2605573,1339.23,1,1339.23,legacy_actual_outflow_sc_e1d1d528bb554088928b5dfa3c722c85,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_046864a5a7f540a180b71b651861ec7b,5574,PRQ2605574,446630.00,1,446630.00,legacy_actual_outflow_sc_e707023d38fb42a5abb97943e47bef78,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0468bbf5f9c84c6fbe9b3ff5568fa4c9,5575,PRQ2605575,287500.00,1,287500.00,legacy_actual_outflow_sc_d6545f750996427cac6b71db71406628,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_046ee3e9f23a468aa3d74e051686b2d8,5576,PRQ2605576,42569.00,1,42569.00,legacy_actual_outflow_sc_76a56f68181b42dfad0f93ed94b8c3f1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_046f51d48d654cf78a1e9ee4a26a018c,5577,PRQ2605577,161385.00,1,161385.00,legacy_actual_outflow_sc_88e0167a59544a938550dc87dd1dfce5,done,validated,historical_paid_by_downstream_business_fact
