row_no,proposed_action,target_model,target_company_type,target_customer_rank,target_supplier_rank,target_tax_number_policy,legacy_partner_source,legacy_partner_id,legacy_partner_name,legacy_source_evidence,future_rollback_key,design_blocker
1670,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4D84718438694C89B769BD650AEA15E0,德阳泰诚硕商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4D84718438694C89B769BD650AEA15E0,
1671,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1dd4f920c6a34540899ff2be4cda568a,德阳海涛建材有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1dd4f920c6a34540899ff2be4cda568a,
1673,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7e279ded8c424d5c8a2974b6bd584d2a,德阳爱达乐万利食品有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7e279ded8c424d5c8a2974b6bd584d2a,
1674,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1e8acf67165d4f47a44d072a5b94b119,德阳特斯联实业有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1e8acf67165d4f47a44d072a5b94b119,
1675,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1F0E93B702CD4D288F198171A102C9FA,德阳玛丽妇科医院有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1F0E93B702CD4D288F198171A102C9FA,
1676,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9205904bd1f44bfdbbfab9a7adc78940,德阳眷巢装饰设计有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9205904bd1f44bfdbbfab9a7adc78940,
1677,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,D4EA15F2B36743EE990B9A417A3EB7F3,德阳禾立办公有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:D4EA15F2B36743EE990B9A417A3EB7F3,
1678,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c2bc8c89f3ef471b99c928f29b7c6a03,德阳禾顺房地产开发有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c2bc8c89f3ef471b99c928f29b7c6a03,
1679,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,567A2F391359469BB5DFC9016999A2E2,德阳科利机械设备租赁有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:567A2F391359469BB5DFC9016999A2E2,
1680,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5881f3df119a4ae0a00fb1e4a0091346,德阳科力机械设备租赁有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5881f3df119a4ae0a00fb1e4a0091346,
1682,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,FB0C0B02ED3B492988EB41D0106474DD,德阳第五医院股份有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:FB0C0B02ED3B492988EB41D0106474DD,
1683,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2867D261391E4F13ACBA24E9E35B0852,德阳第六人民医院（东汽医院）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2867D261391E4F13ACBA24E9E35B0852,
1684,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0cad71d3f21846fa87aa7af49b52cd9e,德阳红利印章有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0cad71d3f21846fa87aa7af49b52cd9e,
1685,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e0f6d47de08c49f8b73d97780e8e2eb6,德阳经开区前林机械设备租赁部（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e0f6d47de08c49f8b73d97780e8e2eb6,
1686,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7a4aa26b2f2f42668043c312a076ab1e,德阳经开区发展（控股）集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7a4aa26b2f2f42668043c312a076ab1e,
1687,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3ee84fd481cb4dc2a3460e42dad330cd,德阳经开区园立劳务服务部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3ee84fd481cb4dc2a3460e42dad330cd,
1688,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6b6f9ef63f4c4aabb1a7f385f47fd915,德阳经开区富有德机械租赁部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6b6f9ef63f4c4aabb1a7f385f47fd915,
1689,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f19177e4445f443ead00156f38ab34a7,德阳经开区张鑫记兄弟烧烤店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f19177e4445f443ead00156f38ab34a7,
1690,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ea854f28c2be4bf8a95268f185dd707f,德阳经开区旌鸿茂机械租赁经营部（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ea854f28c2be4bf8a95268f185dd707f,
1691,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6a28fb55923b410380956a93c26b12ed,德阳经开区桐霖工程管理服务部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6a28fb55923b410380956a93c26b12ed,
1692,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,92b27eb9fa4c473c8ce2e4220fd31b92,德阳经开区桐霖工程管理服务部（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:92b27eb9fa4c473c8ce2e4220fd31b92,
1693,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e4366f5e7b174f5d8f7119b0170acd48,德阳经开区鑫皇龙建材经营部(个体工商户),partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e4366f5e7b174f5d8f7119b0170acd48,
1696,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2e4c54f01a984bf58776becbb6b88e6b,德阳经济技术开发区住房和城乡建设局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2e4c54f01a984bf58776becbb6b88e6b,
1697,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4848421c0c504f068c2e3b136cb3e103,德阳经济技术开发区城市管理综合服务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4848421c0c504f068c2e3b136cb3e103,
1698,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,aba7fec6168f4b988ef7958907d1279c,德阳经济技术开发区工业和信息化局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:aba7fec6168f4b988ef7958907d1279c,
1699,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,48d92babc2094a4c967d1b7053f06cf6,德阳经济技术开发区第一幼儿园,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:48d92babc2094a4c967d1b7053f06cf6,
1700,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,47bbbcd9f43d46f4aa581092a9752d59,德阳经济技术开发区财政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:47bbbcd9f43d46f4aa581092a9752d59,
1701,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,E88B1F6779D1499BBF89764300C26A9A,德阳经济技术开发区重点工程建设中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:E88B1F6779D1499BBF89764300C26A9A,
1703,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1040994fce9842ab82a8946b31f65543,德阳老馆子餐饮管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1040994fce9842ab82a8946b31f65543,
1705,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,70068fdd7b9f48cfb45a8ba2f8b8d816,德阳芯万晨商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:70068fdd7b9f48cfb45a8ba2f8b8d816,
1706,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9E2706663D884F908162D738EED275E5,德阳蓉北建设工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9E2706663D884F908162D738EED275E5,
1707,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6D5DA9C55728490392FCFB5931E5819C,德阳藏珑餐饮有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6D5DA9C55728490392FCFB5931E5819C,
1710,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d5b4d768787c4e95ac70dd62c8337e66,德阳鑫利化工厂,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d5b4d768787c4e95ac70dd62c8337e66,
1711,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,60ffb5feb0e246e28e040f3e0c4bc30e,德阳鑫天力广告有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:60ffb5feb0e246e28e040f3e0c4bc30e,
1712,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,21c289d7405f4dc3b675949aa55274b6,德阳鑫强机械设备租赁有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:21c289d7405f4dc3b675949aa55274b6,
1713,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a2bbebc2328b4fb4a03c66368f071b40,德阳钰鑫化工有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a2bbebc2328b4fb4a03c66368f071b40,
1714,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,A18A22E6FC6B4F77B0D0B95125A5427F,德阳锦欣护理中心有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:A18A22E6FC6B4F77B0D0B95125A5427F,
1717,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,acc6470907f546ac89717bc172e6a40a,德阳飞翼汽车服务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:acc6470907f546ac89717bc172e6a40a,
1719,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,23313DA5387447E19E618C7C8A5CA6B7,德阳龙井公墓服务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:23313DA5387447E19E618C7C8A5CA6B7,
1720,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8B4555A7D7A34C9AAF9246EB3150D9F2,德阳龙泰房地产开发有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8B4555A7D7A34C9AAF9246EB3150D9F2,
1722,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,cc003a9fac22486d82740a568de778e4,忠县公共资源综合交易中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:cc003a9fac22486d82740a568de778e4,
1723,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,80c4a2411ee34bd787b6a0f5b151d596,忠县国库集中支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:80c4a2411ee34bd787b6a0f5b151d596,
1725,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,06df771d-7247-4a27-870c-4a3238f78316,忠县富民劳务有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:06df771d-7247-4a27-870c-4a3238f78316,
1726,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,54ade15b67e84e168e3f3734afde03f8,忠县涂井乡人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:54ade15b67e84e168e3f3734afde03f8,
1727,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bce1c71f9b6c4350a000975a400562bd,成华区兴泰兴酒业部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bce1c71f9b6c4350a000975a400562bd,
1728,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,25c9667e163c42debd9b2020ad495d11,成绵乐铁路客运专线有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:25c9667e163c42debd9b2020ad495d11,
1729,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,069E35D50F9A450E86A1DCF587ADFC27,成都七天四季投资管理有限公司德阳文庙广场店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:069E35D50F9A450E86A1DCF587ADFC27,
1732,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4e1dfec5aea446c4a7a3ec6cdd023ee3,成都上午阳光餐饮有限公司武侯分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4e1dfec5aea446c4a7a3ec6cdd023ee3,
1734,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,143afddd35754733af091e5b00febf02,成都京东世界贸易有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:143afddd35754733af091e5b00febf02,
1736,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,694af74998c34d0c9f24f10f1ce80f4b,成都京东楠苑贸易有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:694af74998c34d0c9f24f10f1ce80f4b,
1738,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8a90c1f5ae7f4ba1b569daf2612c1b35,成都信恒永盛建材有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8a90c1f5ae7f4ba1b569daf2612c1b35,
1739,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,993bd637f8564323a6c6c6ade2723b56,成都农交所德阳农村产权交易有限 公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:993bd637f8564323a6c6c6ade2723b56,
1740,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,42c0dbcb91c64918a46ff891b7501622,成都农交所德阳农村产权交易有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:42c0dbcb91c64918a46ff891b7501622,
1741,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c2438d2627cf45ea9e9275b04c16d99f,成都农村产权交易所有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c2438d2627cf45ea9e9275b04c16d99f,
1746,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,56e07cd9a38f42f89d827ded72203022,成都原食头啖汤餐饮管理有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:56e07cd9a38f42f89d827ded72203022,
1749,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,87b22e192a36497cb0111f830b5859f3,成都嘉泰恒升商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:87b22e192a36497cb0111f830b5859f3,
1750,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bc38a0fdb55c4a1e91ada6c0faec4a74,成都多彩钢制品有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bc38a0fdb55c4a1e91ada6c0faec4a74,
1754,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7d79dddb65f24aff885341e76b282599,成都峰途越野汽车服务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7d79dddb65f24aff885341e76b282599,
1756,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,DFDC29BF465041BCA01140749391AB7E,成都市兴蓉安科建设工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:DFDC29BF465041BCA01140749391AB7E,
1759,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6fc4e92ee28a4a439a3fb84d782a5404,成都市正上装饰设计有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6fc4e92ee28a4a439a3fb84d782a5404,
1761,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,38f2df54659a4aad93c52b7e173713b3,成都市筑信职业技能培训学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:38f2df54659a4aad93c52b7e173713b3,
1762,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,89378D9C8861488783344CFCB5E7392A,成都市郫都区人民政府安德街道办事处,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:89378D9C8861488783344CFCB5E7392A,
